shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M010137,40.7827884516,-73.957405481,120004
M010137,40.783416824,-73.9569464866,120005
M010137,40.7840451945,-73.9564874836,120006
M010137,40.784668075,-73.9560320866,120007
M010137,40.7852964404,-73.9555694553,120008
M010137,40.7859248066,-73.9551140375,120009
M010137,40.7865504248,-73.9546550018,120010
M010137,40.7869804,-73.9543419827,120011
M010137,40.7869804,-73.9543419827,130001
M010137,40.7872254333,-73.9541634229,130002
M010137,40.7879004396,-73.9536718341,130003
M010137,40.7885315399,-73.9532091561,130004
M010137,40.7891681263,-73.9527428542,130005
M010137,40.7903425167,-73.9518911891,130006
M010137,40.7903425167,-73.9518911891,140001
M010137,40.7904193458,-73.9518355189,140002
M010137,40.7910476938,-73.951372808,140003
M010137,40.7916732981,-73.9509173132,140004
M010137,40.7923016454,-73.9504618078,140005
M010137,40.7929299876,-73.9499990709,140006
M010137,40.7934729964,-73.949603564,140007
M010137,40.7934729964,-73.949603564,150001
M010137,40.7936049755,-73.9495073977,150002
M010137,40.7942799597,-73.949012103,150003
M010137,40.7949082992,-73.9485565618,150004
M010137,40.7955393782,-73.9480937867,150005
M010137,40.7958499785,-73.9478667336,150006
M010137,40.7958499785,-73.9478667336,160001
M010137,40.7961677123,-73.9476346165,160002
M010137,40.7967960444,-73.9471754377,160003
M010137,40.7974490705,-73.9467017836,160004
M010137,40.7992874067,-73.9453603248,160005
M010137,40.7995820868,-73.9451433725,160006
M010137,40.7995820868,-73.9451433725,170001
M010137,40.7999843216,-73.9448468683,170002
M010137,40.8006620315,-73.9443550885,170003
M010137,40.8012903502,-73.9438958477,170004
M010137,40.8019186669,-73.9434365983,170005
M010137,40.8022698649,-73.9431798488,170006
M010137,40.8025607125,-73.9429917764,170007
M010137,40.8028131534,-73.9428434675,170008
M010137,40.8031917882,-73.9425686276,170009
M010137,40.8038283301,-73.9421021213,170010
M010137,40.8044484089,-73.9416500688,170011
M010137,40.8049971453,-73.9412414166,170012
M010137,40.8050629799,-73.9411655035,170013
M010137,40.8051507648,-73.9410751224,170014
M010137,40.8057351693,-73.9406447562,170015
M010137,40.8060446576,-73.940419802,170016
M010137,40.8060446576,-73.940419802,180001
M010137,40.8064073731,-73.9401565083,180002
M010137,40.8070329316,-73.939700803,180003
M010137,40.8076530008,-73.9392487064,180004
M010137,40.8082785555,-73.938792984,180005
M010137,40.8089041085,-73.9383372531,180006
M010137,40.8095241701,-73.9378815187,180007
M010137,40.810174412,-73.9374076854,180008
M010137,40.8104649623,-73.9371957237,180009
M010137,40.8104649623,-73.9371957237,190001
M010137,40.8119989186,-73.9360765641,190002
M010137,40.8120702511,-73.9360223078,190003
M010137,40.8121554534,-73.9362317523,190004
M010137,40.8122884722,-73.9365480825,190005
M010137,40.8122884722,-73.9365480825,200001
M010137,40.8127463359,-73.9376364701,200002
M010137,40.8131683065,-73.9373290055,200003
M010137,40.8131683065,-73.9373290055,210001
M010137,40.813421269,-73.9371445252,210002
M010137,40.8140413254,-73.9366887487,210003
M010137,40.8145044446,-73.9363458289,210004
M010137,40.8145044446,-73.9363458289,220001
M010137,40.8146668655,-73.9362257332,220002
M010137,40.8147848422,-73.9361425289,220003
M010137,40.8148287436,-73.9361171981,220004
M010137,40.8153253361,-73.9357554519,220005
M010137,40.8155603244,-73.936323504,220006
M010137,40.8155603244,-73.936323504,230001
M010137,40.8164549029,-73.9384856054,230002
M010137,40.8166170696,-73.9389153745,230003
M010137,40.8169613957,-73.9386599959,230004
M010137,40.8169613957,-73.9386599959,240001
M010137,40.8172316433,-73.9384595978,240002
M010137,40.8178544571,-73.9380182563,240003
M010137,40.8184772613,-73.9375624551,240004
M010137,40.8188155498,-73.9373142938,240005
M010137,40.8188155498,-73.9373142938,250001
M010137,40.8191082938,-73.9370994117,250002
M010137,40.8197393283,-73.9366435855,250003
M010137,40.8202414135,-73.9362854242,250004
M010137,40.8203072686,-73.9362528445,250005
M010137,40.8204362581,-73.9362310431,250006
M010137,40.8207386032,-73.936010361,250007
M010137,40.8207386032,-73.936010361,260001
M010137,40.8211056969,-73.9357426453,260002
M010137,40.8216571556,-73.9353338394,260003
M010137,40.8217477311,-73.9353337514,260004
M010137,40.8219266483,-73.9357566661,260005
M010137,40.8219266483,-73.9357566661,270001
M010137,40.8228269819,-73.9378846369,270002
M010137,40.8228269819,-73.9378846369,280001
M010137,40.8228937633,-73.9380424673,280002
M010137,40.8229679655,-73.9382194406,280003
M010137,40.8223451573,-73.9386716534,280004
M010137,40.8222709577,-73.9384982943,280005
M010137,40.8211551667,-73.9358592979,280006
M010142,40.821121912,-73.9357809276,10001
M010142,40.8211056969,-73.9357426453,10002
M010142,40.8204362581,-73.9362310431,10003
M010142,40.8203457764,-73.9364009393,10004
M010142,40.8201298529,-73.9365561414,10005
M010142,40.8201298529,-73.9365561414,20001
M010142,40.819802538,-73.9367916558,20002
M010142,40.8191715048,-73.937251094,20003
M010142,40.8185487,-73.93770329,20004
M010142,40.8182224826,-73.9379427662,20005
M010142,40.8182224826,-73.9379427662,30001
M010142,40.817917665,-73.9381663237,30002
M010142,40.8173003439,-73.9386148848,30003
M010142,40.8166775355,-73.9390706681,30004
M010142,40.8166170696,-73.9389153745,30005
M010142,40.8165194947,-73.9386564292,30006
M010142,40.8165194947,-73.9386564292,40001
M010142,40.8164549029,-73.9384856054,40002
M010142,40.8153253361,-73.9357554519,40003
M010142,40.8148287436,-73.9361171981,40004
M010142,40.8147848422,-73.9361425289,40005
M010142,40.8147848422,-73.9361425289,40006
M010142,40.8147848422,-73.9361425289,50001
M010142,40.8146668655,-73.9362257332,50002
M010142,40.8140413254,-73.9366887487,50003
M010142,40.813749131,-73.9369036157,50004
M010142,40.813749131,-73.9369036157,60001
M010142,40.813421269,-73.9371445252,60002
M010142,40.8127463359,-73.9376364701,60003
M010142,40.8123243649,-73.9379450145,60004
M010142,40.8123243649,-73.9379450145,70001
M010142,40.810855965,-73.9390181983,70002
M010142,40.8105895567,-73.9392145978,70003
M010142,40.8105895567,-73.9392145978,80001
M010142,40.8102084632,-73.9394956306,80002
M010142,40.8095801593,-73.9399477497,80003
M010142,40.8093178639,-73.9401394419,80004
M010142,40.8093178639,-73.9401394419,90001
M010142,40.8089573447,-73.9404034677,90002
M010142,40.8083317855,-73.9408627919,90003
M010142,40.8080467165,-73.9410721973,90004
M010142,40.8080467165,-73.9410721973,100001
M010142,40.807711712,-73.9413184903,100002
M010142,40.80708889,-73.9417705704,100003
M010142,40.8064139365,-73.9422624217,100004
M010142,40.8061066404,-73.9424873667,100005
M010142,40.8061066404,-73.9424873667,110001
M010142,40.8057417255,-73.9427542605,110002
M010142,40.8063902381,-73.9443033409,110003
M010142,40.8062311107,-73.9444407377,110004
M010142,40.8061474259,-73.9445011313,110005
M010142,40.8061474259,-73.9445011313,120001
M010142,40.8057591823,-73.9447806762,120002
M010142,40.80513635,-73.9452399349,120003
M010142,40.8045639981,-73.9456554373,120004
M010142,40.8045639981,-73.9456554373,130001
M010142,40.8045135124,-73.9456919608,130002
M010142,40.8038769427,-73.9461295411,130003
M010142,40.8032471514,-73.9446491146,130004
M010142,40.8032471514,-73.9446491146,140001
M010142,40.8032257183,-73.9445985639,140002
M010142,40.8025973936,-73.9450505874,140003
M010142,40.8019690705,-73.9455098263,140004
M010142,40.8016549083,-73.9457394425,140005
M010142,40.8016549083,-73.9457394425,150001
M010142,40.8013407455,-73.9459690565,150002
M010142,40.8006630288,-73.9464608249,150003
M010142,40.8003129209,-73.9467168276,150004
M010142,40.8003129209,-73.9467168276,160001
M010142,40.7999606173,-73.9469742741,160002
M010142,40.7981277504,-73.9483120859,160003
M010142,40.797474721,-73.9487929525,160004
M010142,40.797474721,-73.9487929525,170001
M010142,40.797474721,-73.9487929525,170002
M010142,40.7970768659,-73.9490858066,170003
M010142,40.7966241282,-73.9494075924,170004
M010142,40.7965031235,-73.949493281,170005
M010142,40.7965031235,-73.949493281,180001
M010142,40.796215291,-73.9496968357,180002
M010142,40.7955869503,-73.9501595983,180003
M010142,40.7954785679,-73.9502387739,180004
M010142,40.7954785679,-73.9502387739,190001
M010142,40.7949640941,-73.950615125,190002
M010142,40.7942836136,-73.9511104125,190003
M010142,40.7941442245,-73.9512116382,190004
M010142,40.7941442245,-73.9512116382,200001
M010142,40.7936058741,-73.9516020765,200002
M010142,40.79303981,-73.9520149196,200003
M010142,40.79303981,-73.9520149196,210001
M010142,40.7923464273,-73.9525202998,210002
M010142,40.7917208196,-73.9529830069,210003
M010142,40.7915399949,-73.9531124229,210004
M010142,40.7915399949,-73.9531124229,220001
M010142,40.7910842282,-73.9534384903,220002
M010142,40.789204639,-73.9548157015,220003
M010142,40.7891782973,-73.9548352203,220004
M010142,40.7891782973,-73.9548352203,230001
M010142,40.7885817651,-73.9552747522,230002
M010142,40.7881841674,-73.9555675282,230003
M010142,40.7881841674,-73.9555675282,240001
M010142,40.7879040101,-73.955773554,240002
M010142,40.7872207592,-73.9562615158,240003
M010142,40.7866006241,-73.9567205374,240004
M010142,40.7865237926,-73.9567761988,240005
M010142,40.7865237926,-73.9567761988,250001
M010142,40.7859832278,-73.9571687155,250002
M010142,40.7854253745,-73.9575738756,250003
M010142,40.7854253745,-73.9575738756,260001
M010142,40.7853411338,-73.9576349563,260002
M010142,40.7847155049,-73.9580975667,260003
M010142,40.784098107,-73.9585565523,260004
M010142,40.7839625519,-73.9586526891,260005
M010142,40.7839625519,-73.9586526891,270001
M010142,40.7834669797,-73.9590047049,270002
M010142,40.7828331109,-73.9594672944,270003
M010142,40.7822129614,-73.9599226451,270004
M010142,40.782152867,-73.9599663731,270005
M010142,40.782152867,-73.9599663731,280001
M010142,40.7815324396,-73.9604177427,280002
M010142,40.7808491721,-73.9609164426,280003
M010142,40.7804005193,-73.9612438444,280004
M010142,40.7804005193,-73.9612438444,290001
M010142,40.7802399919,-73.9613609274,290002
M010142,40.7795841603,-73.9618379277,290003
M010142,40.7789447915,-73.9623040771,290004
M010142,40.7785131479,-73.9626188132,290005
M010142,40.7785131479,-73.9626188132,300001
M010142,40.7783109091,-73.9627666038,300002
M010142,40.7776770247,-73.9632291217,300003
M010142,40.7769937446,-73.9637277639,300004
M010142,40.7763104623,-73.9642263959,300005
M010142,40.7762141439,-73.9642961316,300006
M010142,40.7762141439,-73.9642961316,310001
M010142,40.7756765708,-73.9646852754,310002
M010142,40.7755777826,-73.9647575386,310003
M010142,40.7755777826,-73.9647575386,320001
M010142,40.7750426785,-73.9651477568,320002
M010142,40.7744060395,-73.9656102307,320003
M010142,40.7743149342,-73.9656767104,320004
M010142,40.7743149342,-73.9656767104,330001
M010142,40.7737721434,-73.9660726944,330002
M010142,40.7731382453,-73.9665351493,330003
M010142,40.772460441,-73.9670373312,330004
M010142,40.7721764195,-73.9672421789,330005
M010142,40.7721764195,-73.9672421789,340001
M010142,40.7717743981,-73.9675322863,340002
M010142,40.7711459835,-73.9679947108,340003
M010142,40.7705477501,-73.9684246199,340004
M010142,40.7705148182,-73.9684426868,340005
M010142,40.7702264058,-73.9686594384,340006
M010142,40.7702264058,-73.9686594384,350001
M010142,40.7699001235,-73.9689050876,350002
M010142,40.7692689575,-73.9693638772,350003
M010142,40.7686460247,-73.9698262645,350004
M010142,40.768198718,-73.9701531847,350005
M010142,40.768198718,-73.9701531847,360001
M010142,40.7680230881,-73.9702814229,360002
M010142,40.7673919137,-73.9707293563,360003
M010142,40.7673274244,-73.9707766768,360004
M010142,40.7673274244,-73.9707766768,370001
M010142,40.7667662297,-73.9711881089,370002
M010142,40.7661405437,-73.971646853,370003
M010142,40.7660538254,-73.9717093433,370004
M010142,40.7660538254,-73.9717093433,380001
M010142,40.7655148541,-73.9720983684,380002
M010142,40.7648973978,-73.9725534819,380003
M010142,40.7644078231,-73.9729182869,380004
M010142,40.7644078231,-73.9729182869,390001
M010142,40.7642771966,-73.973015808,390002
M010142,40.7636569901,-73.9734636858,390003
M010142,40.7629654317,-73.973969341,390004
M010142,40.7622930802,-73.9744569292,390005
M010142,40.7617609615,-73.9748469904,390006
M010142,40.7617609615,-73.9748469904,400001
M010142,40.7616673809,-73.9749156117,400002
M010142,40.7610389349,-73.9753742866,400003
M010142,40.7604187205,-73.9758293402,400004
M010142,40.759886047,-73.9762146871,400005
M010142,40.759886047,-73.9762146871,410001
M010142,40.7597847812,-73.9762879998,410002
M010142,40.7591645638,-73.9767466459,410003
M010142,40.7585361096,-73.9772016767,410004
M010142,40.7579965709,-73.9775938623,410005
M010142,40.7579965709,-73.9775938623,420001
M010142,40.7579103983,-73.977656698,420002
M010142,40.757281941,-73.9781153212,420003
M010142,40.7566534805,-73.9785667167,420004
M010142,40.7561191522,-73.9789599614,420005
M010142,40.7561191522,-73.9789599614,430001
M010142,40.756030509,-73.9790253209,430002
M010142,40.7554047909,-73.9794839174,430003
M010142,40.7548397211,-73.979893399,430004
M010142,40.7548397211,-73.979893399,440001
M010142,40.7547818144,-73.9799352857,440002
M010142,40.7541533484,-73.9803974752,440003
M010142,40.7534809694,-73.9808885433,440004
M010142,40.7529820349,-73.9812503397,440005
M010142,40.7529820349,-73.9812503397,450001
M010142,40.7528140766,-73.9813723814,450002
M010142,40.7521965819,-73.9818237129,450003
M010142,40.7515763407,-73.9822750368,450004
M010142,40.7509588418,-73.9827227424,450005
M010142,40.7508037808,-73.9828361113,450006
M010142,40.7508037808,-73.9828361113,460001
M010142,40.7503413417,-73.9831740488,460002
M010142,40.7497238392,-73.9836217377,460003
