shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
BX050336,40.8561729078,-73.8216870616,30016
BX050336,40.8553814633,-73.8228387145,30017
BX050336,40.8551324171,-73.8233093101,30018
BX050336,40.8549681671,-73.8235917052,30019
BX050336,40.8545496957,-73.8245543604,30020
BX050336,40.8543169845,-73.8249417599,30021
BX050336,40.8539580436,-73.8253475622,30022
BX050336,40.853670212,-73.8255868938,30023
BX050336,40.8535249618,-73.8257318657,30024
BX050336,40.8532673864,-73.8260144921,30025
BX050336,40.8532207648,-73.8260399173,30026
BX050336,40.8533424616,-73.8266577241,30027
BX050336,40.8530214739,-73.8267525441,30028
BX050336,40.8529748358,-73.8267671246,30029
BX050336,40.8521737763,-73.8270294695,30030
BX050336,40.8518885125,-73.8271531107,30031
BX050336,40.8518210114,-73.827165576,30032
BX050336,40.8518210114,-73.827165576,40001
BX050336,40.8517101562,-73.8271861063,40002
BX050336,40.8509941431,-73.8274229181,40003
BX050336,40.8502726401,-73.827659739,40004
BX050336,40.849232903,-73.8279985853,40005
BX050336,40.8489969024,-73.8280281118,40006
BX050336,40.8489249823,-73.8280221531,40007
BX050336,40.8489249823,-73.8280221531,50001
BX050336,40.8486235756,-73.8279965464,50002
BX050336,40.848296655,-73.8277949802,50003
BX050336,40.8481345183,-73.8276616641,50004
BX050336,40.8478460823,-73.8274997604,50005
BX050336,40.8469037262,-73.8268841389,50006
BX050336,40.8466171793,-73.8267016345,50007
BX050336,40.8466171793,-73.8267016345,60001
BX050336,40.8459998522,-73.8263081924,60002
BX050336,40.8457197136,-73.8261896503,60003
BX050336,40.8454423959,-73.8261217025,60004
BX050336,40.8453380866,-73.8261147465,60005
BX050336,40.8450443878,-73.8261046713,60006
BX050336,40.8449022262,-73.8261140787,60007
BX050336,40.8449022262,-73.8261140787,70001
BX050336,40.8431312432,-73.8262311098,70002
BX050336,40.8431312432,-73.8262311098,80001
BX050336,40.8429942959,-73.8262401417,80002
BX050336,40.8425496714,-73.8262521456,80003
BX050336,40.8414427694,-73.8260956539,80004
BX050336,40.8414427694,-73.8260956539,90001
BX050336,40.8413691957,-73.8260853653,90002
BX050336,40.8406389535,-73.8259860802,90003
BX050336,40.8399746985,-73.8259625194,90004
BX050336,40.8387449864,-73.8259079128,90005
BX050336,40.8371392339,-73.8258434508,90006
BX050336,40.8371392339,-73.8258434508,100001
BX050336,40.8370568875,-73.8258400525,100002
BX050336,40.8368784383,-73.8258116087,100003
BX050336,40.8362467697,-73.8255566801,100004
BX050336,40.8359474279,-73.8254454365,100005
BX050336,40.835716802,-73.825399062,100006
BX050336,40.8354286358,-73.8254178873,100007
BX050336,40.8352174088,-73.825494331,100008
BX050336,40.8351570637,-73.8255197857,100009
BX050336,40.834836267,-73.8257410664,100010
BX050336,40.8344701216,-73.8261041222,100011
BX050336,40.8344701216,-73.8261041222,110001
BX050336,40.8343539195,-73.8262193427,110002
BX050336,40.8342498712,-73.826385846,110003
BX050336,40.8339105707,-73.8270805638,110004
BX050336,40.8332839397,-73.8283578202,110005
BX050336,40.8329308716,-73.8290308713,110006
BX050336,40.8329308716,-73.8290308713,120001
BX050336,40.8329062389,-73.8290779121,120002
BX050336,40.8327666016,-73.8293095443,120003
BX050336,40.8322545482,-73.8301275362,120004
BX050336,40.8317616595,-73.830916558,120005
BX050336,40.8315891509,-73.8311952423,120006
BX050336,40.83133448,-73.8315969948,120007
BX050336,40.8313153146,-73.8316295654,120008
BX050336,40.8312769784,-73.831691093,120009
BX050336,40.8312769784,-73.831691093,130001
BX050336,40.8307840789,-73.8324800917,130002
BX050336,40.8304938585,-73.8329758752,130003
BX050336,40.830433679,-73.8331169536,130004
BX050336,40.8302399319,-73.8338979579,130005
BX050336,40.8302236614,-73.8340353118,130006
BX050336,40.8301883076,-73.834263051,130007
BX050336,40.8301748644,-73.8344582139,130008
BX050336,40.8302668514,-73.8354444738,130009
BX050336,40.8302761042,-73.8361599264,130010
BX050336,40.830249697,-73.8368935341,130011
BX050336,40.8301872628,-73.8373851242,130012
BX050336,40.8301600653,-73.8375622524,130013
BX050336,40.830100175,-73.8379129084,130014
BX050336,40.8299746083,-73.8384046497,130015
BX050336,40.8299335795,-73.8385059272,130016
BX050336,40.8298377475,-73.8386723803,130017
BX050336,40.829818575,-73.8387013346,130018
BX050336,40.8297200889,-73.8389328362,130019
BX050336,40.8295997354,-73.8392294326,130020
BX050336,40.8295887969,-73.8392583668,130021
BX050336,40.8295175756,-73.839359716,130022
BX050336,40.8292957774,-73.8397360513,130023
BX050336,40.8291971839,-73.8398916672,130024
BX050336,40.8291040596,-73.8400328158,130025
BX050336,40.8290222891,-73.840444945,130026
BX050336,40.8289246117,-73.8412654298,130027
BX050336,40.8287964446,-73.8418727921,130028
BX050336,40.8287259772,-73.84252699,130029
BX050336,40.8286225451,-73.843163197,130030
BX050336,40.8285272359,-73.8437198879,130031
BX050336,40.8282954583,-73.8448478144,130032
BX050336,40.8283423272,-73.8450030816,130033
BX050336,40.8283947048,-73.8451727898,130034
BX050336,40.8284415393,-73.8453027637,130035
BX050336,40.8283542316,-73.8456932146,130036
BX050336,40.8283214401,-73.8458016929,130037
BX050336,40.828285928,-73.8459282443,130038
BX050336,40.8282367356,-73.8460873478,130039
BX050336,40.8282203397,-73.8461415868,130040
BX050336,40.8282066837,-73.8461922059,130041
BX050336,40.8280154584,-73.846871965,130042
BX050336,40.827999158,-73.8469984711,130043
BX050336,40.8279597511,-73.8472937754,130044
BX050336,40.8279597511,-73.8472937754,140001
BX050336,40.8275941793,-73.8500310163,140002
BX050336,40.8273086407,-73.8499630062,140003
BX050336,40.8271850913,-73.849934378,140004
BX050336,40.827045069,-73.8499021738,140005
BX050336,40.8268968079,-73.849866375,140006
BX050336,40.8265775008,-73.8497919385,140007
BX050336,40.8265775008,-73.8497919385,150001
BX050336,40.8261747291,-73.8496981796,150002
BX050336,40.82545265,-73.8495299879,150003
BX050336,40.8247333153,-73.8493617936,150004
BX050336,40.8245630906,-73.8493217111,150005
BX050336,40.8245630906,-73.8493217111,160001
BX050336,40.8240167249,-73.8491935968,160002
BX050336,40.8233451644,-73.8490383087,160003
BX050336,40.8233451644,-73.8490383087,170001
BX050336,40.8232589541,-73.8490182707,170002
BX050336,40.822845725,-73.8520795106,170003
BX050336,40.8224351547,-73.8551370935,170004
BX050336,40.8224095908,-73.8553253908,170005
BX050336,40.8224095908,-73.8553253908,180001
BX050336,40.8221550231,-73.8572007662,180002
BX050336,40.8220108642,-73.8582633158,180003
BX050336,40.8221245288,-73.858290533,180004
BX050336,40.8221245288,-73.858290533,190001
BX050336,40.8227741193,-73.8584459584,190002
BX050336,40.8231831739,-73.8585209639,190003
BX050336,40.8242072818,-73.858789775,190004
BX050336,40.8240905952,-73.8596593525,190005
BX050336,40.8240905952,-73.8596593525,200001
BX050336,40.8240740037,-73.8597836807,200002
BX050336,40.8239488594,-73.8607016888,200003
BX050336,40.8238922846,-73.8611288832,200004
BX050336,40.8238922846,-73.8611288832,210001
BX050336,40.8238264612,-73.8616269141,210002
BX050336,40.8237013066,-73.8625485285,210003
BX050336,40.8235707022,-73.8635098952,210004
BX050336,40.8235062286,-73.8639974404,210005
BX050336,40.8235062286,-73.8639974404,220001
BX050336,40.8231209692,-73.866904623,220002
BX050336,40.8231209692,-73.866904623,230001
BX050336,40.8230809706,-73.8672071211,230002
BX050336,40.8229910347,-73.8677637202,230003
BX050336,40.8229910347,-73.8677637202,230004
BX050336,40.8229910347,-73.8677637202,240001
BX050336,40.8229448545,-73.868182933,240002
BX050336,40.8228223799,-73.8690936781,240003
BX050336,40.8226971493,-73.8700008122,240004
BX050336,40.8226244668,-73.8705353309,240005
BX050336,40.8226244668,-73.8705353309,250001
BX050336,40.8225610378,-73.8710019043,250002
BX050336,40.8222997517,-73.8729896031,250003
BX050336,40.8222444796,-73.8733947341,250004
BX050336,40.8222444796,-73.8733947341,260001
BX050336,40.821801424,-73.8766325082,260002
BX050336,40.8217311937,-73.8771789309,260003
BX050336,40.8217311937,-73.8771789309,270001
BX050336,40.8216816503,-73.8775648953,270002
BX050336,40.8215536236,-73.878486455,270003
BX050336,40.8214310751,-73.8794043882,270004
BX050336,40.8213665029,-73.8798619143,270005
BX050336,40.8213665029,-73.8798619143,280001
BX050336,40.8213002926,-73.8803295588,280002
BX050336,40.8210783664,-73.8820454151,280003
BX050336,40.8210783664,-73.8820454151,290001
BX050336,40.8210497729,-73.8822665818,290002
BX050336,40.8223510599,-73.8825533259,290003
BX050336,40.8227214102,-73.8826401092,290004
BX050336,40.8227214102,-73.8826401092,300001
BX050336,40.8228260086,-73.8826644938,300002
BX050336,40.8228726797,-73.8826752509,300003
BX050336,40.8229468015,-73.8826895726,300004
BX050336,40.823103283,-73.8827218148,300005
BX050336,40.8231609366,-73.8827361657,300006
BX050336,40.8232460482,-73.8827613076,300007
BX050336,40.8231260901,-73.8835600187,300008
BX050336,40.8230167497,-73.8840046232,300009
BX050336,40.8226325994,-73.8868777026,300010
BX050336,40.8226162339,-73.8869825101,300011
BX050336,40.8225862331,-73.887177668,300012
BX050336,40.8225616827,-73.8873330725,300013
BX050336,40.8224577045,-73.8876620393,300014
BX050336,40.8219342122,-73.8884325039,300015
BX050336,40.8219314675,-73.8884325085,300016
BX050336,40.8219150237,-73.8884578275,300017
BX050336,40.8215943774,-73.8889605772,300018
BX050336,40.8215561044,-73.8891196146,300019
BX050336,40.8214300213,-73.8893004761,300020
BX050336,40.8209942729,-73.8899912849,300021
BX050336,40.8209890176,-73.8902369779,300022
BX050336,40.8209929212,-73.8905899621,300023
BX050336,40.8209929212,-73.8905899621,310001
BX050336,40.8210040467,-73.8916171212,310002
BX050336,40.8230792134,-73.891790784,310003
BX050336,40.8231750119,-73.8917992998,310004
BX050336,40.8231750119,-73.8917992998,320001
BX050336,40.8245754795,-73.8919220392,320002
BX050337,40.8518210114,-73.827165576,10001
BX050337,40.8517101562,-73.8271861063,10002
BX050337,40.8509941431,-73.8274229181,10003
BX050337,40.8502726401,-73.827659739,10004
BX050337,40.849232903,-73.8279985853,10005
BX050337,40.8489969024,-73.8280281118,10006
BX050337,40.8489249823,-73.8280221531,10007
BX050337,40.8489249823,-73.8280221531,20001
BX050337,40.8486235756,-73.8279965464,20002
BX050337,40.848296655,-73.8277949802,20003
BX050337,40.8481345183,-73.8276616641,20004
BX050337,40.8478460823,-73.8274997604,20005
BX050337,40.8469037262,-73.8268841389,20006
BX050337,40.8466171793,-73.8267016345,20007
BX050337,40.8466171793,-73.8267016345,30001
BX050337,40.8459998522,-73.8263081924,30002
BX050337,40.8457197136,-73.8261896503,30003
BX050337,40.8454423959,-73.8261217025,30004
BX050337,40.8453380866,-73.8261147465,30005
BX050337,40.8450443878,-73.8261046713,30006
BX050337,40.8449022262,-73.8261140787,30007
BX050337,40.8449022262,-73.8261140787,40001
BX050337,40.8431312432,-73.8262311098,40002
BX050337,40.8431312432,-73.8262311098,50001
BX050337,40.8429942959,-73.8262401417,50002
BX050337,40.8425496714,-73.8262521456,50003
BX050337,40.8414427694,-73.8260956539,50004
BX050337,40.8414427694,-73.8260956539,60001
BX050337,40.8413691957,-73.8260853653,60002
BX050337,40.8406389535,-73.8259860802,60003
BX050337,40.8399746985,-73.8259625194,60004
BX050337,40.8387449864,-73.8259079128,60005
BX050337,40.8371392339,-73.8258434508,60006
BX050337,40.8371392339,-73.8258434508,70001
BX050337,40.8370568875,-73.8258400525,70002
BX050337,40.8368784383,-73.8258116087,70003
BX050337,40.8362467697,-73.8255566801,70004
BX050337,40.8359474279,-73.8254454365,70005
BX050337,40.835716802,-73.825399062,70006
BX050337,40.8354286358,-73.8254178873,70007
BX050337,40.8352174088,-73.825494331,70008
BX050337,40.8351570637,-73.8255197857,70009
BX050337,40.834836267,-73.8257410664,70010
BX050337,40.8344701216,-73.8261041222,70011
BX050337,40.8344701216,-73.8261041222,80001
BX050337,40.8343539195,-73.8262193427,80002
BX050337,40.8342498712,-73.826385846,80003
BX050337,40.8339105707,-73.8270805638,80004
BX050337,40.8332839397,-73.8283578202,80005
BX050337,40.8329308716,-73.8290308713,80006
BX050337,40.8329308716,-73.8290308713,90001
BX050337,40.8329062389,-73.8290779121,90002
BX050337,40.8327666016,-73.8293095443,90003
BX050337,40.8322545482,-73.8301275362,90004
BX050337,40.8317616595,-73.830916558,90005
BX050337,40.8315891509,-73.8311952423,90006
BX050337,40.83133448,-73.8315969948,90007
BX050337,40.8313153146,-73.8316295654,90008
BX050337,40.8312769784,-73.831691093,90009
BX050337,40.8312769784,-73.831691093,100001
BX050337,40.8307840789,-73.8324800917,100002
BX050337,40.8304938585,-73.8329758752,100003
BX050337,40.830433679,-73.8331169536,100004
BX050337,40.8302399319,-73.8338979579,100005
BX050337,40.8302236614,-73.8340353118,100006
BX050337,40.8301883076,-73.834263051,100007
BX050337,40.8301748644,-73.8344582139,100008
BX050337,40.8302668514,-73.8354444738,100009
BX050337,40.8302761042,-73.8361599264,100010
BX050337,40.830249697,-73.8368935341,100011
BX050337,40.8301872628,-73.8373851242,100012
BX050337,40.8301600653,-73.8375622524,100013
BX050337,40.830100175,-73.8379129084,100014
BX050337,40.8299746083,-73.8384046497,100015
BX050337,40.8299335795,-73.8385059272,100016
BX050337,40.8298377475,-73.8386723803,100017
BX050337,40.829818575,-73.8387013346,100018
BX050337,40.8297200889,-73.8389328362,100019
BX050337,40.8295997354,-73.8392294326,100020
BX050337,40.8295887969,-73.8392583668,100021
BX050337,40.8295175756,-73.839359716,100022
BX050337,40.8292957774,-73.8397360513,100023
BX050337,40.8291971839,-73.8398916672,100024
BX050337,40.8291040596,-73.8400328158,100025
BX050337,40.8290222891,-73.840444945,100026
BX050337,40.8289246117,-73.8412654298,100027
BX050337,40.8287964446,-73.8418727921,100028
BX050337,40.8287259772,-73.84252699,100029
BX050337,40.8286225451,-73.843163197,100030
BX050337,40.8285272359,-73.8437198879,100031
BX050337,40.8282954583,-73.8448478144,100032
BX050337,40.8283423272,-73.8450030816,100033
BX050337,40.8283947048,-73.8451727898,100034
BX050337,40.8284415393,-73.8453027637,100035
BX050337,40.8283542316,-73.8456932146,100036
BX050337,40.8283214401,-73.8458016929,100037
BX050337,40.828285928,-73.8459282443,100038
BX050337,40.8282367356,-73.8460873478,100039
BX050337,40.8282203397,-73.8461415868,100040
BX050337,40.8282066837,-73.8461922059,100041
BX050337,40.8280154584,-73.846871965,100042
BX050337,40.827999158,-73.8469984711,100043
BX050337,40.8279597511,-73.8472937754,100044
BX050337,40.8279597511,-73.8472937754,110001
BX050337,40.8275941793,-73.8500310163,110002
BX050337,40.8273086407,-73.8499630062,110003
BX050337,40.8271850913,-73.849934378,110004
BX050337,40.827045069,-73.8499021738,110005
BX050337,40.8268968079,-73.849866375,110006
BX050337,40.8265775008,-73.8497919385,110007
BX050337,40.8265775008,-73.8497919385,120001
BX050337,40.8261747291,-73.8496981796,120002
BX050337,40.82545265,-73.8495299879,120003
BX050337,40.8247333153,-73.8493617936,120004
BX050337,40.8245630906,-73.8493217111,120005
BX050337,40.8245630906,-73.8493217111,130001
BX050337,40.8240167249,-73.8491935968,130002
BX050337,40.8233451644,-73.8490383087,130003
BX050337,40.8233451644,-73.8490383087,140001
BX050337,40.8232589541,-73.8490182707,140002
BX050337,40.822845725,-73.8520795106,140003
BX050337,40.8224351547,-73.8551370935,140004
BX050337,40.8224095908,-73.8553253908,140005
BX050337,40.8224095908,-73.8553253908,150001
BX050337,40.8221550231,-73.8572007662,150002
BX050337,40.8220108642,-73.8582633158,150003
BX050337,40.8221245288,-73.858290533,150004
BX050337,40.8221245288,-73.858290533,160001
BX050337,40.8227741193,-73.8584459584,160002
BX050337,40.8231831739,-73.8585209639,160003
BX050337,40.8242072818,-73.858789775,160004
BX050337,40.8240905952,-73.8596593525,160005
BX050337,40.8240905952,-73.8596593525,170001
BX050337,40.8240740037,-73.8597836807,170002
BX050337,40.8239488594,-73.8607016888,170003
BX050337,40.8238922846,-73.8611288832,170004
BX050337,40.8238922846,-73.8611288832,180001
BX050337,40.8238264612,-73.8616269141,180002
BX050337,40.8237013066,-73.8625485285,180003
BX050337,40.8235707022,-73.8635098952,180004
BX050337,40.8235062286,-73.8639974404,180005
BX050337,40.8235062286,-73.8639974404,190001
BX050337,40.8231209692,-73.866904623,190002
BX050337,40.8231209692,-73.866904623,200001
BX050337,40.8230809706,-73.8672071211,200002
BX050337,40.8229910347,-73.8677637202,200003
BX050337,40.8229910347,-73.8677637202,200004
BX050337,40.8229910347,-73.8677637202,210001
BX050337,40.8229448545,-73.868182933,210002
BX050337,40.8228223799,-73.8690936781,210003
BX050337,40.8226971493,-73.8700008122,210004
BX050337,40.8226244668,-73.8705353309,210005
BX050337,40.8226244668,-73.8705353309,220001
BX050337,40.8225610378,-73.8710019043,220002
BX050337,40.8222997517,-73.8729896031,220003
BX050337,40.8222444796,-73.8733947341,220004
BX050337,40.8222444796,-73.8733947341,230001
BX050337,40.821801424,-73.8766325082,230002
BX050337,40.8217311937,-73.8771789309,230003
BX050337,40.8217311937,-73.8771789309,240001
BX050337,40.8216816503,-73.8775648953,240002
BX050337,40.8215536236,-73.878486455,240003
BX050337,40.8214310751,-73.8794043882,240004
BX050337,40.8213665029,-73.8798619143,240005
BX050337,40.8213665029,-73.8798619143,250001
BX050337,40.8213002926,-73.8803295588,250002
BX050337,40.8210783664,-73.8820454151,250003
BX050337,40.8210783664,-73.8820454151,260001
BX050337,40.8210497729,-73.8822665818,260002
BX050337,40.8223510599,-73.8825533259,260003
BX050337,40.8227214102,-73.8826401092,260004
BX050337,40.8227214102,-73.8826401092,270001
BX050337,40.8228260086,-73.8826644938,270002
BX050337,40.8228726797,-73.8826752509,270003
BX050337,40.8229468015,-73.8826895726,270004
BX050337,40.823103283,-73.8827218148,270005
BX050337,40.8231609366,-73.8827361657,270006
BX050337,40.8232460482,-73.8827613076,270007
BX050337,40.8231260901,-73.8835600187,270008
BX050337,40.8230167497,-73.8840046232,270009
BX050337,40.8226325994,-73.8868777026,270010
BX050337,40.8226162339,-73.8869825101,270011
BX050337,40.8225862331,-73.887177668,270012
BX050337,40.8225616827,-73.8873330725,270013
BX050337,40.8224577045,-73.8876620393,270014
BX050337,40.8219342122,-73.8884325039,270015
BX050337,40.8219314675,-73.8884325085,270016
BX050337,40.8219150237,-73.8884578275,270017
BX050337,40.8215943774,-73.8889605772,270018
BX050337,40.8215561044,-73.8891196146,270019
BX050337,40.8214300213,-73.8893004761,270020
BX050337,40.8209942729,-73.8899912849,270021
BX050337,40.8209890176,-73.8902369779,270022
BX050337,40.8209929212,-73.8905899621,270023
BX050337,40.8209929212,-73.8905899621,280001
BX050337,40.8210040467,-73.8916171212,280002
BX050337,40.8230792134,-73.891790784,280003
BX050337,40.8231750119,-73.8917992998,280004
BX050337,40.8231750119,-73.8917992998,290001
BX050337,40.8245754795,-73.8919220392,290002
BX050347,40.8236784335,-73.8918432842,10001
BX050347,40.8230792134,-73.891790784,10002
BX050347,40.8228736181,-73.8917734141,10003
BX050347,40.8228736181,-73.8917734141,20001
BX050347,40.8210040467,-73.8916171212,20002
BX050347,40.8209628726,-73.8916135753,20003
BX050347,40.8203176816,-73.8908374767,20004
BX050347,40.8203176816,-73.8908374767,30001
BX050347,40.8203061405,-73.890823405,30002
BX050347,40.820234689,-73.8907295852,30003
BX050347,40.8202017114,-73.8906862838,30004
BX050347,40.8201687303,-73.8906393695,30005
BX050347,40.8201357561,-73.8905996811,30006
BX050347,40.8201330045,-73.8905924598,30007
BX050347,40.8200780486,-73.8905275169,30008
BX050347,40.8200698076,-73.8905203046,30009
BX050347,40.8199846324,-73.890426508,30010
BX050347,40.8199818842,-73.8904228996,30011
BX050347,40.8200120417,-73.8903867204,30012
BX050347,40.820302568,-73.8899526858,30013
BX050347,40.821091883,-73.888741022,30014
BX050347,40.821653821,-73.88798857,30015
BX050347,40.8216730129,-73.8879668595,30016
BX050347,40.8221555433,-73.8874132477,30017
BX050347,40.8222459033,-73.8871926973,30018
BX050347,40.8224422497,-73.8858988805,30019
BX050347,40.822540252,-73.8850857674,30020
BX050347,40.8226818007,-73.8839112665,30021
BX050347,40.8226896778,-73.8835571693,30022
BX050347,40.8228260086,-73.8826644938,30023
BX050347,40.8223510599,-73.8825533259,30024
BX050347,40.8210497729,-73.8822665818,30025
BX050347,40.821118125,-73.8817385999,30026
BX050347,40.821118125,-73.8817385999,40001
BX050347,40.8213002926,-73.8803295588,40002
BX050347,40.8213643218,-73.879876009,40003
BX050347,40.8213643218,-73.879876009,50001
BX050347,40.8214310751,-73.8794043882,50002
BX050347,40.8215536236,-73.878486455,50003
BX050347,40.8216555012,-73.8777535442,50004
BX050347,40.8216555012,-73.8777535442,60001
BX050347,40.8216816503,-73.8775648953,60002
BX050347,40.821801424,-73.8766325082,60003
BX050347,40.821876862,-73.8760817389,60004
BX050347,40.821876862,-73.8760817389,70001
BX050347,40.8222817814,-73.8731211533,70002
BX050347,40.8222817814,-73.8731211533,80001
BX050347,40.8222997517,-73.8729896031,80002
BX050347,40.8225610378,-73.8710019043,80003
BX050347,40.8226225613,-73.8705494257,80004
BX050347,40.8226225613,-73.8705494257,90001
BX050347,40.8226971493,-73.8700008122,90002
BX050347,40.8228223799,-73.8690936781,90003
BX050347,40.8229266194,-73.8683180994,90004
BX050347,40.8229266194,-73.8683180994,100001
BX050347,40.8229448545,-73.868182933,100002
BX050347,40.8229910347,-73.8677637202,100003
BX050347,40.8230809706,-73.8672071211,100004
BX050347,40.823171581,-73.8665240597,100005
BX050347,40.823171581,-73.8665240597,110001
BX050347,40.8235462187,-73.8636949384,110002
BX050347,40.8235462187,-73.8636949384,120001
BX050347,40.8235707022,-73.8635098952,120002
BX050347,40.8237013066,-73.8625485285,120003
BX050347,40.8237587144,-73.862124948,120004
BX050347,40.8237587144,-73.862124948,130001
BX050347,40.8238264612,-73.8616269141,130002
BX050347,40.8239488594,-73.8607016888,130003
BX050347,40.8240740037,-73.8597836807,130004
BX050347,40.8242072818,-73.858789775,130005
BX050347,40.8238984023,-73.858708773,130006
BX050347,40.8238984023,-73.858708773,140001
BX050347,40.8231831739,-73.8585209639,140002
BX050347,40.8227741193,-73.8584459584,140003
BX050347,40.8220108642,-73.8582633158,140004
BX050347,40.8220437769,-73.8580208091,140005
BX050347,40.8220437769,-73.8580208091,150001
BX050347,40.8221550231,-73.8572007662,150002
BX050347,40.8224351547,-73.8551370935,150003
BX050347,40.8224351547,-73.8551370935,160001
BX050347,40.8224351547,-73.8551370935,160002
BX050347,40.822845725,-73.8520795106,160003
BX050347,40.8229039089,-73.8516490598,160004
BX050347,40.8229039089,-73.8516490598,170001
BX050347,40.8232589541,-73.8490182707,170002
BX050347,40.8236230134,-73.8491023537,170003
BX050347,40.8236230134,-73.8491023537,180001
BX050347,40.8240167249,-73.8491935968,180002
BX050347,40.8247333153,-73.8493617936,180003
BX050347,40.82545265,-73.8495299879,180004
BX050347,40.8260742423,-73.8496749202,180005
BX050347,40.8260742423,-73.8496749202,190001
BX050347,40.8261747291,-73.8496981796,190002
BX050347,40.8268968079,-73.849866375,190003
BX050347,40.8269606875,-73.8493899938,190004
BX050347,40.8269606875,-73.8493899938,200001
BX050347,40.8273072381,-73.8468085546,200002
BX050347,40.8273626966,-73.8464073447,200003
BX050347,40.8273626966,-73.8464073447,210001
BX050347,40.8273670448,-73.8463748145,210002
BX050347,40.8275491998,-73.845073583,210003
BX050347,40.8276118712,-73.8447337806,210004
BX050347,40.8276472018,-73.8444735356,210005
BX050347,40.82766621,-73.8443217296,210006
BX050347,40.8276560423,-73.8439065772,210007
BX050347,40.8276560423,-73.8439065772,220001
BX050347,40.8276545814,-73.8438411787,220002
BX050347,40.8276571744,-73.8437291581,220003
BX050347,40.8276946777,-73.8430497562,220004
BX050347,40.8277814236,-73.8422546088,220005
BX050347,40.827887655,-73.8416617622,220006
BX050347,40.8279476909,-73.8414086824,220007
BX050347,40.8279993029,-73.8410183134,220008
BX050347,40.8281785121,-73.8396158868,220009
BX050347,40.8281613342,-73.8391064392,220010
BX050347,40.8280864646,-73.8385609978,220011
BX050347,40.8280202272,-73.8383009945,220012
BX050347,40.8280282738,-73.8381672795,220013
BX050347,40.8280984771,-73.8373432549,220014
BX050347,40.8281857565,-73.8369527945,220015
BX050347,40.8282376145,-73.8367467035,220016
BX050347,40.8282703616,-73.8366129272,220017
BX050347,40.8283140361,-73.8364429899,220018
BX050347,40.8283878611,-73.8362440709,220019
BX050347,40.8284507788,-73.8360957661,220020
BX050347,40.8284535184,-73.8360921459,220021
BX050347,40.8285383267,-73.8358968125,220022
BX050347,40.8286395411,-73.8356580769,220023
BX050347,40.8286668955,-73.8355929677,220024
BX050347,40.8286778331,-73.8355640332,220025
BX050347,40.828727078,-73.8354518953,220026
BX050347,40.8287708488,-73.835350611,220027
BX050347,40.8288009425,-73.8352818813,220028
BX050347,40.8288228227,-73.8352276256,220029
BX050347,40.8293343984,-73.8340519838,220030
BX050347,40.8295807812,-73.8336069119,220031
BX050347,40.8301125695,-73.8327531565,220032
BX050347,40.8301125695,-73.8327531565,230001
BX050347,40.8301804804,-73.8326442192,230002
BX050347,40.8306432683,-73.831909508,230003
BX050347,40.8310156667,-73.8313051039,230004
BX050347,40.8310375768,-73.8312725264,230005
BX050347,40.8310978174,-73.8311748075,230006
BX050347,40.8315578566,-73.8304436966,230007
BX050347,40.8320096516,-73.829708983,230008
BX050347,40.8324724421,-73.8289886857,230009
BX050347,40.8328147033,-73.8284313038,230010
BX050347,40.8329488332,-73.8281888428,230011
BX050347,40.8332191934,-73.8276410346,230012
BX050347,40.8332191934,-73.8276410346,240001
BX050347,40.8336329383,-73.8268030309,240002
BX050347,40.8340187554,-73.8260142363,240003
BX050347,40.8341952942,-73.8256863711,240004
BX050347,40.8341952942,-73.8256863711,250001
BX050347,40.8342212957,-73.825637879,250002
BX050347,40.8345856625,-73.8251888194,250003
BX050347,40.8349447304,-73.8248662507,250004
BX050347,40.8351750381,-73.8247030244,250005
BX050347,40.8353642576,-73.8245941122,250006
BX050347,40.835622089,-73.8244814045,250007
BX050347,40.8359485597,-73.82438297,250008
BX050347,40.836338252,-73.8243458029,250009
BX050347,40.8367115642,-73.8243665005,250010
BX050347,40.837032815,-73.8244451578,250011
BX050347,40.8379007004,-73.8248114882,250012
BX050347,40.8388422034,-73.8248559906,250013
BX050347,40.8390096959,-73.8248989175,250014
BX050347,40.8391354294,-73.8249159338,250015
BX050347,40.8391354294,-73.8249159338,260001
BX050347,40.8397234655,-73.8249946176,260002
BX050347,40.8410612345,-73.8251743332,260003
BX050347,40.8410612345,-73.8251743332,270001
BX050347,40.841175712,-73.825189573,270002
BX050347,40.8413980708,-73.8252142875,270003
BX050347,40.8417001025,-73.8252893907,270004
BX050347,40.8422873472,-73.8252083368,270005
BX050347,40.8425047069,-73.8251943933,270006
BX050347,40.8425047069,-73.8251943933,280001
BX050347,40.8426990133,-73.8251819559,280002
BX050347,40.8433439513,-73.8251368903,280003
BX050347,40.844301768,-73.8250801584,280004
BX050347,40.8446970151,-73.8250863477,280005
BX050347,40.8451336244,-73.8252189295,280006
BX050347,40.8457391882,-73.8254540785,280007
BX050347,40.8457391882,-73.8254540785,290001
BX050347,40.8458366823,-73.8254917735,290002
BX050347,40.8462953415,-73.8256857469,290003
BX050347,40.8478061822,-73.8265167292,290004
BX050347,40.8480616235,-73.8266389553,290005
BX050347,40.848533977,-73.826814835,290006
BX050347,40.8488469914,-73.8268935395,290007
BX050347,40.8488469914,-73.8268935395,300001
BX050347,40.8488469914,-73.8268935395,300002
BX050347,40.8488826833,-73.8269006757,300003
BX050347,40.8493439003,-73.8269717664,300004
